Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
22/12/2023	UPA Vila Assis	Sexta-feira	14	10	16	45	67	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23/12/2023	UPA Vila Assis	Sábado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24/12/2023	UPA Vila Assis	Domingo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25/12/2023	UPA Vila Assis	Segunda-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26/12/2023	UPA Vila Assis	Terça-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27/12/2023	UPA Vila Assis	Quarta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28/12/2023	UPA Vila Assis	Quinta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	100	100	100	100	100	73	54	46
29/12/2023	UPA Vila Assis	Sexta-feira	24	34	48	79	88	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	92	73	53
30/12/2023	UPA Vila Assis	Sábado	50	49	44	100	96	100	100	100	87	100	100	100	100	100	100	100	100	100	80	59	74	46	88	27
31/12/2023	UPA Vila Assis	Domingo	11	32	68	91	100	100	100	100	100	100	100	100	100	100	100	100	91	49	45	71	61	58	65	72
