Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
04/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	9	13	18	49	82	100	91	77	85	81	83	90	95	86	67	63	60	55	44	29	24	18	7	12
05/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	13	16	26	55	93	100	100	100	100	98	100	100	98	76	85	88	66	53	37	30	26	21	11	14
06/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	8	10	27	45	90	100	100	89	100	98	100	100	100	98	90	74	67	50	40	32	21	9	10	15
07/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	15	11	19	34	55	71	51	51	52	47	51	64	56	52	53	40	49	27	26	22	10	11	5	9
08/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	10	16	23	43	80	84	85	81	73	70	68	65	84	83	51	59	65	50	33	24	18	10	11	11
09/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	10	9	17	36	63	54	52	52	61	58	69	73	74	0	50	40	60	38	30	22	15	9	5	9
10/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	10	12	13	16	26	26	24	24	29	35	32	36	31	29	38	35	36	33	41	27	24	17	13	9
11/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	10	15	21	47	88	100	100	94	85	81	92	100	100	94	0	0	60	35	36	30	21	22	14	8
12/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	9	11	19	44	84	100	100	85	95	97	99	100	100	75	92	96	68	55	49	37	27	25	18	14
13/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	8	12	22	54	86	98	100	99	98	100	82	84	98	98	79	80	67	48	39	32	16	16	15	19
14/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	15	14	23	49	91	98	100	97	100	91	98	99	83	63	68	53	61	44	51	39	22	15	13	10
15/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	10	16	19	51	90	100	100	100	93	97	98	100	95	85	85	84	74	52	36	26	22	20	15	10
16/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	8	11	15	31	57	70	74	69	76	80	76	72	71	70	56	72	60	48	4	4	0	0	14	4
17/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	11	2	4	2	2	8	3	15	2	0	4	6	7	5	4	2	2	3	0	2	0	0	13	1
18/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	2	5	15	10	26	31	23	23	25	94	31	19	72	84	80	85	73	50	50	30	28	24	16	7
19/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	8	13	23	51	100	100	100	100	100	98	100	100	100	84	72	68	64	42	36	27	19	23	9	6
20/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	9	11	18	49	82	92	22	89	100	93	100	100	95	91	87	43	100	51	41	33	23	19	13	11
21/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	10	12	16	58	88	5	100	100	100	90	89	100	88	81	75	76	62	55	50	32	20	11	10	9
22/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	8	16	25	53	26	100	100	100	95	84	77	100	86	69	70	77	79	50	42	32	22	24	10	7
23/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	11	13	19	31	69	78	81	75	67	82	82	69	66	60	64	54	52	43	29	28	17	17	8	11
24/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	8	9	8	18	30	30	39	41	40	33	36	29	32	40	44	36	34	30	26	24	17	9	7	8
25/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	9	11	24	46	78	96	100	81	82	72	79	68	75	73	72	65	50	36	38	37	25	18	11	12
26/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	11	10	23	54	97	100	100	92	100	100	90	94	87	85	70	78	54	46	33	29	25	27	24	11
27/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	11	9	23	40	82	89	92	96	90	97	100	87	81	80	61	43	42	31	30	22	15	11	8	6
28/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	6	12	18	47	74	80	77	71	72	84	84	88	94	74	62	53	56	46	41	29	16	11	7	6
29/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	9	13	19	39	81	84	87	75	75	93	94	93	81	79	61	66	54	35	25	21	18	10	8	9
30/09/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	9	11	15	27	48	46	59	69	55	50	54	57	51	45	36	49	40	36	18	17	11	8	6	4
01/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	7	6	7	11	21	24	24	25	25	18	20	22	19	12	18	22	18	17	16	13	9	10	4	7
02/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	7	11	19	33	50	62	61	66	67	64	68	58	52	54	45	42	44	33	29	20	16	13	5	7
03/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	10	13	19	32	53	66	65	61	53	49	58	63	59	51	36	41	40	25	21	19	15	7	6	9
04/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	10	13	19	36	57	61	56	64	62	69	59	63	61	49	39	49	38	25	25	19	17	11	8	8
05/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	7	14	19	35	51	56	55	56	58	65	64	61	55	51	39	42	37	32	21	10	12	11	5	5
06/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	4	10	17	29	44	54	59	64	44	43	51	61	60	49	40	36	33	28	22	15	10	7	11	4
07/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	8	8	12	22	31	36	39	35	39	48	42	42	31	29	22	22	18	12	15	9	6	5	5	5
08/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	1	7	6	11	17	19	23	17	24	17	24	22	32	28	19	27	26	21	17	10	11	6	5	4
09/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	6	8	16	29	46	50	57	48	43	47	44	49	48	0	33	30	29	21	20	11	11	6	3	3
10/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	3	9	17	24	56	52	50	50	45	45	42	45	35	33	30	40	38	27	16	13	9	7	8	5
11/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	9	11	18	36	43	43	49	40	37	38	45	45	34	32	42	31	27	24	19	14	9	12	8	9
12/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	7	15	15	21	33	32	27	25	26	28	27	32	24	32	29	31	27	18	18	7	5	3	4	4
13/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	7	11	17	26	38	40	42	38	51	51	44	48	47	40	44	39	30	25	17	15	11	10	6	12
14/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	7	8	15	24	40	37	32	32	33	34	29	38	45	51	43	38	30	27	17	16	12	11	4	4
15/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	5	4	8	10	16	19	24	24	24	25	20	20	28	27	20	24	27	22	20	12	10	5	6	1
16/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	8	11	19	25	40	39	39	38	43	51	48	42	35	29	30	38	40	42	27	17	8	5	4	6
17/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	4	9	16	26	42	43	44	40	39	42	40	40	44	28	28	23	29	22	18	13	8	7	3	5
18/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	10	11	20	29	46	47	46	45	42	43	44	46	39	44	36	29	34	28	20	15	11	7	4	5
19/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	8	14	20	34	44	49	55	53	51	42	45	56	44	33	30	0	30	26	16	8	6	3	3	4
20/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	7	9	16	31	43	50	55	41	40	47	54	52	51	38	32	25	28	24	10	10	8	9	5	7
21/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	8	12	14	23	31	29	32	26	36	31	30	31	40	28	28	23	16	14	14	16	11	12	5	6
22/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	3	5	6	9	18	18	17	19	22	18	20	20	17	18	21	19	22	19	22	15	7	6	0	5
23/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	7	11	17	28	8	47	49	44	48	54	52	0	50	53	54	44	34	33	25	15	13	10	8	6
24/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	8	9	14	29	9	52	51	44	51	54	58	50	16	43	47	42	47	26	26	22	0	19	11	9
25/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	10	13	20	30	52	4	52	47	50	58	63	60	65	55	53	41	36	23	22	11	10	13	10	5
26/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	7	11	21	33	49	44	50	56	53	57	54	57	58	45	30	0	36	32	27	16	10	10	7	4
27/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	9	10	19	35	51	61	61	56	45	46	55	54	47	40	33	25	25	23	26	23	14	12	8	6
28/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	5	7	14	22	33	33	41	39	36	37	36	39	36	33	23	27	25	23	20	22	15	8	6	4
29/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	7	4	7	16	22	17	24	24	33	34	10	25	26	20	20	17	19	15	11	8	4	5	7	7
30/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	5	9	17	31	41	50	50	53	48	46	47	48	47	43	41	39	37	28	17	14	13	10	6	1
31/10/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	8	8	21	37	59	60	59	64	64	61	58	61	49	50	42	41	32	24	26	14	8	8	10	10
01/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	11	11	25	43	55	61	52	61	58	55	53	55	63	54	39	32	36	30	26	22	8	4	6	5
02/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	6	12	17	29	43	15	29	0	0	1	28	35	39	33	33	38	30	14	9	10	7	3	2	3
03/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	7	8	17	36	59	63	53	60	49	55	55	50	57	40	34	33	28	21	23	19	15	11	10	6
04/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	10	11	14	23	37	34	30	6	36	45	52	48	44	31	23	33	37	26	18	15	16	11	12	5
05/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	4	4	11	18	26	34	31	32	32	26	28	26	34	25	24	25	31	28	23	12	9	9	8	6
06/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	6	12	20	32	45	49	49	51	53	1	50	41	48	48	47	43	49	35	30	17	14	14	6	5
07/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	6	8	12	36	56	53	56	67	59	55	51	48	51	50	55	61	39	64	44	25	0	17	7	0
08/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	10	10	18	40	64	55	20	52	59	67	66	61	65	57	51	51	50	37	33	23	16	15	12	7
09/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	4	12	18	39	9	63	2	49	49	56	20	45	54	46	47	41	40	28	23	20	0	9	6	8
10/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	10	15	24	36	7	68	62	0	1	44	50	0	54	43	37	32	33	21	22	23	16	11	10	8
11/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	5	11	16	27	37	43	45	41	9	32	45	0	41	26	34	28	32	0	20	23	15	13	7	8
12/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	9	11	9	14	32	32	30	21	20	32	36	29	22	25	22	20	17	20	21	6	16	10	7	7
13/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	7	10	17	32	38	48	2	50	44	47	51	56	57	48	52	57	62	56	51	50	33	26	9	6
14/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	11	15	24	41	77	71	71	81	63	60	74	63	64	56	47	50	49	36	29	27	23	20	1	13
15/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	15	11	22	16	13	65	58	0	48	2	50	36	58	0	38	0	0	0	0	17	15	13	16	12
16/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	10	15	10	60	88	83	79	0	NA	NA	NA	NA	100	76	58	58	62	38	36	0	17	15	0	0
17/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	6	10	13	10	72	74	74	88	89	70	66	75	73	66	56	51	43	33	36	10	21	0	12	4
18/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	8	13	17	30	49	63	51	49	0	NA	NA	70	52	48	48	47	52	54	22	19	12	8	9	10
19/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	8	8	8	20	28	28	24	23	33	40	36	30	26	27	31	30	28	0	25	21	14	14	12	6
20/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	17	18	21	36	52	7	48	45	1	56	52	56	54	47	37	36	38	34	27	31	0	22	16	12
21/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	15	17	26	47	68	70	85	93	96	81	3	79	0	68	69	70	70	72	54	18	35	26	15	16
22/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	16	16	10	42	83	90	85	78	90	80	98	98	71	69	0	10	0	13	6	0	0	0	3	0
23/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	5	6	10	11	NA	24	81	15	16	12	14	24	10	38	13	8	0	8	9	0	0	0	0	0
24/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sexta-feira	8	11	15	15	18	14	1	NA	27	17	30	2	0	3	1	0	0	NA	NA	NA	5	7	0	0
25/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Sábado	0	4	NA	NA	NA	10	9	7	13	13	11	10	0	NA	NA	NA	2	4	0	0	0	0	0	2
26/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Domingo	0	NA	NA	NA	8	18	7	7	1	5	5	0	1	0	0	0	3	3	9	3	0	0	0	NA
27/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Segunda-feira	8	8	13	31	28	13	8	16	17	7	8	9	13	23	23	0	9	5	5	0	1	3	0	NA
28/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Terça-feira	NA	NA	12	12	25	22	25	18	1	8	8	0	6	8	16	16	11	13	0	0	0	0	0	0
29/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quarta-feira	6	6	18	19	15	14	9	0	NA	9	9	7	0	13	4	3	0	6	6	0	NA	NA	0	5
30/11/2023	AMA SOROCABANA -PRONTO ATENDIMENTO	Quinta-feira	7	9	14	23	20	4	24	22	30	19	19	27	24	0	1	1	0	NA	0	2	0	4	6	0
