	UPA Vila Assis	UPA PEDREIRA - Dr. César Antunes da Rocha	Unidade de Pronto Atendimento - UPA Zaíra	AMA 24h Capão Redondo	UPA Rudge Ramos	UPA St. John - Lavras	UPA VICENTE MISSIANO	UPA Sacadura Cabral	UPA Vila Mariana	Unidade de Pronto Atendimento Akira Tada	UPA - Pauliceia Taboão	Unidade Avançada Carlos Chagas	AMA SOROCABANA -PRONTO ATENDIMENTO	UPA Paulista - Unidade de Pronto Atendimento	UPA Vergueiro	UPA Tito Lopes	UPA Vila Santa Catarina
2023-11-04	46.416666666666664	48.833333333333336	36.75	33.5	43.75	40.916666666666664	34.958333333333336	71.70833333333333	32.666666666666664	46.75	45.125	24.041666666666668	25.708333333333332	42.416666666666664	12.791666666666666	47.708333333333336	25.833333333333332
2023-11-05	50.708333333333336	33.916666666666664	34.416666666666664	29.291666666666668	50.416666666666664	35.958333333333336	44.791666666666664	55.833333333333336	29.5	34.541666666666664	35.916666666666664	15.208333333333334	21.083333333333332	38.375	12.666666666666666	40.5	37.083333333333336
2023-11-06	43.041666666666664	50.541666666666664	42.416666666666664	38.291666666666664	67.91666666666667	44.5	34.333333333333336	58.041666666666664	45.25	54.625	48.5	43.041666666666664	31.875	53.833333333333336	16.541666666666668	46.0	46.958333333333336
2023-11-07	48.833333333333336	48.625	43.458333333333336	38.458333333333336	60.17391304347826	51.541666666666664	57.708333333333336	53.708333333333336	52.166666666666664	54.25	47.75	43.375	38.333333333333336	56.75	22.458333333333332	43.375	44.0
2023-11-08	53.208333333333336	40.625	38.208333333333336	44.666666666666664	59.291666666666664	47.708333333333336	36.166666666666664	57.5	48.458333333333336	41.208333333333336	56.583333333333336	39.17391304347826	39.125	50.0	13.541666666666666	46.708333333333336	48.583333333333336
2023-11-09	47.708333333333336	44.375	34.916666666666664	36.875	50.26086956521739	41.291666666666664	32.333333333333336	62.791666666666664	37.0	33.541666666666664	46.5	36.375	28.666666666666668	49.416666666666664	15.166666666666666	38.125	43.375
2023-11-10	41.958333333333336	43.208333333333336	35.041666666666664	40.333333333333336	53.375	56.791666666666664	38.416666666666664	60.0	41.541666666666664	38.416666666666664	32.416666666666664	29.083333333333332	26.125	49.875	15.333333333333334	43.95652173913044	44.75
2023-11-11	42.958333333333336	44.5	39.166666666666664	34.625	41.458333333333336	47.333333333333336	36.583333333333336	57.541666666666664	39.583333333333336	29.333333333333332	46.43478260869565	20.291666666666668	23.25	42.666666666666664	10.375	35.25	40.52173913043478
2023-11-12	40.142857142857146	42.0	24.791666666666668	35.041666666666664	48.0	29.083333333333332	21.833333333333332	46.25	24.125	32.791666666666664	34.416666666666664	17.375	19.5	35.041666666666664	13.666666666666666	37.041666666666664	39.458333333333336
2023-11-13	37.291666666666664	52.458333333333336	40.291666666666664	42.125	65.04166666666667	45.083333333333336	25.08695652173913	58.333333333333336	44.333333333333336	45.583333333333336	56.166666666666664	39.916666666666664	37.875	52.0	20.208333333333332	48.041666666666664	43.166666666666664
